Order ID,Product Name,Price,Quantity Sold,Full Name,Phone Number,Customer Email,Review,Rating,Review Date
B002EE9ZYX,Camera I1K2,118.33,380,Mary Rodriguez,928-839-9146,uwwgdutb@gmail.com,Im so frustrated. This product is terrible.,1,22/12/2021
B1XHD1FI8G,Printer DDKR,746.13,385,William Williams,109-392-1333,p6k6xb1t@yahoo.com,This is the biggest rip-off. I am furious.,1,21/09/2023
B3YH10W46K,Keyboard H4LO,195.51,287,Jennifer Johnson,423-145-5899,w2azhm0x@outlook.com,I cant believe how bad this is. I am livid.,1,08/10/2021
BBNAXKA5TH,Mouse PMNF,946.15,134,Linda Rodriguez,652-490-4987,snrmkfb4@hotmail.com,This product is a scam. I am so angry.,1,03/01/2020
BBPATXJYRF,Headphones UBZT,1278.9,378,Robert Davis,590-933-4497,9uoucv1z@gmail.com,Im extremely pissed off. This is worthless.,1,05/11/2020
BGM4NDNXHY,Monitor X418,540.51,365,William Davis,635-933-8655,p1brzh94@gmail.com,This is the worst purchase ever. I am very mad.,1,01/05/2021
BGWR2RMB09,Tablet B2A6,263,455,William Garcia,151-916-7326,r2xmnw9q@outlook.com,I am so annoyed. This product is trash.,1,16/06/2020
BGXTTXLPMC,Smartphone H8IT,927.73,69,Mary Martinez,781-141-9242,r5kqseve@yahoo.com,This is a complete waste. I am beyond angry.,1,27/09/2020
BH93C72I3Z,Printer BE0S,685.92,288,William Davis,352-490-6386,nsrbisqm@gmail.com,I hate this product. I am extremely upset.,1,26/03/2022
BSM81HXFNV,Tablet 51AE,618.42,90,James Miller,607-793-4581,4y7fz9qa@outlook.com,This is awful. I am so pissed off.,1,17/02/2021
CDW8TOYKWP,Laptop 0H70,854.8,33,Michael Williams,370-124-9099,wcswmvw6@outlook.com,Im so mad. This product is useless.,1,17/04/2023
CGN5SUC3O8,Camera VQR2,292.28,155,Jennifer Garcia,949-589-4535,w2u6hvtx@gmail.com,This is a terrible purchase. I am furious.,1,24/01/2023
CHDTUCG5A4,Mouse VAFO,1096.02,284,James Martinez,825-699-6831,t60lyn83@gmail.com,I am livid. This product is absolute junk.,1,09/07/2021
COZVXNYCRN,Tablet QZKD,1056.55,146,Michael Williams,323-554-8214,4xptarrz@hotmail.com,This is the worst thing ever. I am extremely mad.,1,05/10/2020
CWT1RIHAB9,Printer IYWN,456.54,479,Jennifer Rodriguez,681-885-6819,uzdeiq4a@hotmail.com,I am so angry. This is the biggest rip-off.,1,10/09/2021
D3WGWJAV3R,Laptop CHUB,301.67,262,Robert Rodriguez,850-968-5864,rfjljw0e@gmail.com,Im disgusted by this product. I am very pissed.,1,24/06/2022
DAR8SYFO8T,Smartwatch 9YUA,291.17,396,Elizabeth Martinez,159-475-6002,cw1uunpq@hotmail.com,This is a joke. I am incredibly angry.,1,24/01/2022
DFXX9U1FKT,Mouse YMU4,586.33,198,Jennifer Jones,106-426-5067,jf89rki1@hotmail.com,I cant believe how terrible this is. I am fuming.,1,15/08/2023
DJHWJRR99D,Mouse SXPJ,88.89,457,Michael Brown,325-789-9563,dkgyq7sp@outlook.com,This is horrible. I am extremely frustrated.,1,23/09/2023
DQ9BNLTRGU,Mouse 63TT,1006.28,333,Mary Davis,729-119-6677,4lkrpv9f@hotmail.com,I am so mad. This product is a complete joke.,1,23/04/2020
DV4A7MMQ3Q,Smartphone CRQB,527.38,275,William Jones,255-605-9966,zujbjql8@yahoo.com,This is the worst product ever. I am very upset.,1,21/08/2023
E1A2GY3DY1,Mouse YXNE,128.85,482,Mary Brown,514-584-2376,339n41pz@outlook.com,I am so pissed off. This is absolute garbage.,1,15/07/2022
E1XFASUI0Y,Headphones WD00,1325.1,186,John Garcia,824-817-7501,0eec18tu@hotmail.com,Im extremely disappointed. This product is a scam.,1,07/01/2021
E90LX4R6ZJ,Camera BQ3U,766.59,99,William Garcia,448-279-7517,viqc90g7@hotmail.com,This is the worst thing ever. I am livid.,1,27/02/2021
E9IH6R5J5I,Headphones Q963,431.88,442,James Brown,337-455-4011,j1u8e5vi@hotmail.com,I am so angry. This is a complete disaster.,1,13/09/2022
EDJWO8HM9B,Smartphone DRUC,835.93,390,Michael Williams,686-863-6583,0nkhwpjf@gmail.com,Im beyond upset. This product is awful.,1,12/08/2021
ENBW8XO3LB,Mouse V547,1133.6,122,Linda Brown,346-476-3588,nxoxsb45@gmail.com,This is the biggest waste of money. I am furious.,1,19/10/2023
ETPZW2KCA6,Camera NTN5,921.05,38,James Garcia,930-792-1627,kkyxwscl@hotmail.com,I am so mad right now. This is horrible.,1,07/12/2023
EVR52EKB63,Smartwatch BBZS,1179.36,302,Robert Johnson,795-618-4433,6p1tkfck@gmail.com,This is a terrible product. I am very angry.,1,01/08/2022
EWNFNXDRPV,Smartphone 6Y87,829.08,318,Patricia Brown,404-645-1558,hry60kj2@hotmail.com,I cant believe I bought this. I am extremely pissed.,1,22/10/2021
F312UIDO8A,Monitor 0RXB,1227.15,356,Mary Jones,129-728-4855,v1kuzogr@yahoo.com,I cant believe how bad this is. I am extremely annoyed.,1,13/01/2020
F5IQGWZTZQ,Smartphone 3IMO,512.26,162,James Miller,775-132-7360,mnme9t0b@gmail.com,This product is an insult. I am very angry.,1,04/01/2023
FDN3EAOA8E,Mouse XPQN,969.76,194,Linda Rodriguez,311-354-5970,u72i5v5j@yahoo.com,Its a total waste. I am furious beyond words.,1,09/07/2021
FLLYUVQ25S,Laptop V14C,599.42,336,James Williams,998-124-7086,vzykplu3@yahoo.com,I regret this purchase. Im very disappointed.,1,27/11/2020
FOFJZ4AD7Y,Smartwatch PCTF,583.21,32,Linda Brown,297-779-1368,7h8c63hf@hotmail.com,Absolutely terrible. I am so frustrated.,1,24/04/2022
FP7SIFHBOY,Smartwatch ZHE3,1392.51,16,Robert Brown,459-231-2235,5x2e3rn0@hotmail.com,This is the worst product I have ever bought. Completely useless.,1,28/06/2022
FQR7NOEJ2N,Smartphone VLQ2,454.65,125,Jennifer Smith,505-419-4018,m8l1q57f@yahoo.com,Terrible quality. I cant believe I wasted my money on this.,1,21/11/2023
G3EB3W8T68,Laptop 9DTC,512.4,380,Michael Johnson,370-847-3401,zerbmii6@yahoo.com,Im extremely disappointed. This product doesnt work at all.,1,02/11/2021
G41UOFWXX9,Tablet PXCK,1338.48,235,James Johnson,186-549-9118,hi0asdi2@outlook.com,I hate this product. It broke the first time I used it.,1,28/01/2023
G46QNQBBR7,Camera WTBU,882.96,249,Patricia Jones,620-580-7423,wt6ilzhs@hotmail.com,This is a scam. I want my money back now.,1,04/08/2020
GDRGON5H9R,Laptop XQC1,956.65,460,Patricia Davis,724-863-7285,a3t0me5h@hotmail.com,Absolutely horrible. Do not buy this.,1,26/10/2020
GE2TTV4ED5,Keyboard VOSK,903.63,72,John Brown,884-989-7701,7f3fzhl1@outlook.com,Im so angry. This is a piece of junk.,1,23/01/2023
GFBGC7HUZG,Printer FJN1,358.03,293,Patricia Williams,599-837-1877,aw3sbfua@outlook.com,The worst purchase ever. Completely malfunctioned.,1,09/02/2021
GQS7OWJ40A,Camera 07RS,1378.74,461,Mary Jones,689-417-4087,5n9fdlki@gmail.com,Im furious. This product is garbage.,1,05/06/2021
GRHQHDERGX,Smartwatch 0JOR,559.3,415,Elizabeth Brown,471-256-4466,zeav5n1y@gmail.com,I cant believe I bought this. Its a total rip-off.,1,14/02/2023
GRXV1ONGZZ,Monitor 3V5H,1078.85,385,Michael Williams,505-176-7777,8gorcs5w@gmail.com,This is a disaster. I regret this purchase deeply.,1,02/08/2023
GSFLVK5XEY,Monitor 14LX,129.12,32,Robert Brown,806-580-8146,em9d2250@outlook.com,Awful product. I will never buy from this brand again.,1,01/12/2023
HE4T7A3IKJ,Smartwatch JV07,916.13,469,Michael Miller,101-293-1455,wnnbj9ws@gmail.com,This is trash. I am so frustrated with it.,1,13/01/2020
HX6N1LB0K6,Printer IY7R,525.44,156,Michael Williams,890-574-7933,k1v5ebmh@outlook.com,Itâ€™s terrible. Completely stopped working after one use.,1,18/12/2023
IC1UCMZXAH,Smartwatch LO2X,477.42,172,Robert Smith,672-375-3155,3714o3yv@gmail.com,Iâ€™m outraged. This is the worst quality Ive seen.,1,26/02/2023
ILAP3H6LLT,Headphones TY9X,330.6,486,William Jones,673-764-7715,q9in04ae@yahoo.com,This product is awful. I am beyond annoyed.,1,05/11/2020
J3RJGMSB9I,Monitor 4KOP,416.04,486,Linda Jones,676-760-5337,qkm211de@yahoo.com,I feel cheated. This product is a joke.,1,13/12/2022
J40VOS4J9Q,Smartphone BS08,1139.51,250,Jennifer Williams,115-212-6821,emvk53v8@gmail.com,This is the most disappointing purchase ever. Itâ€™s awful.,1,24/10/2020
J5AWLD5293,Monitor L6LQ,1471.89,120,Patricia Williams,300-389-7534,jbpqpoka@yahoo.com,I want a refund. This product is a nightmare.,1,18/11/2023
J6HSG6UUYI,Tablet BRHU,930.47,431,Patricia Garcia,226-512-1138,tqlmhmub@hotmail.com,This is garbage. I am extremely angry.,1,14/07/2021
J6NBBU3VG9,Laptop 4FT1,616.73,62,James Martinez,557-880-2451,58e366r9@hotmail.com,Worst product ever. Itâ€™s a complete waste of money.,1,08/03/2021
JB9QMV38NC,Smartphone OREY,418.32,276,James Martinez,918-606-2915,4e8jrdi6@hotmail.com,I cant express how mad I am. This is useless.,1,12/08/2020
JDBL4OP3XC,Tablet 3JT5,513.38,32,William Garcia,326-333-7562,0083r5ck@yahoo.com,This is a joke. I am so annoyed right now.,1,12/07/2021
JEVAULQU05,Headphones 2HFZ,942.95,435,Robert Jones,395-828-9354,lem78dnw@outlook.com,Im disgusted by this product. Itâ€™s pathetic.,1,09/09/2022
JUGNG5NKX6,Laptop UI6Z,1261.38,51,Robert Smith,186-341-7141,6m1gz4ha@yahoo.com,I am livid. This thing doesnâ€™t work at all.,1,06/10/2021
K2WOMW28TB,Tablet D859,770.14,123,Linda Davis,511-186-3363,80r969iu@outlook.com,I wish I could give zero stars. This is terrible.,1,04/01/2023
K64P4MIO49,Laptop 2X44,797.59,495,Jennifer Johnson,953-997-4309,ogaipcxe@yahoo.com,This product is a rip-off. Im so angry.,1,25/03/2023
K8XNQVWJHH,Laptop 65FK,393.59,437,Elizabeth Smith,833-321-5597,h6u2mdkc@hotmail.com,Absolutely dreadful. I canâ€™t believe I fell for this.,1,09/02/2022
KB7A461MUF,Camera I1X7,1321.71,170,Michael Miller,657-391-8369,ywhkdix8@hotmail.com,Im so upset. This is a complete failure.,1,08/07/2020
KC18A0G9X5,Laptop W8O2,898.19,403,Mary Brown,491-817-4253,z9zq6l4z@outlook.com,Iâ€™m fuming. This product is absolute trash.,1,10/09/2023
KJK3TLU2UD,Printer RHSK,273.4,38,James Miller,640-947-2223,3s5ozs2p@yahoo.com,This is the worst thing Ive ever bought. Its junk.,1,10/04/2020
KJX0OX8MKE,Camera QY95,201.48,253,Jennifer Davis,239-788-9376,q5hcqi1y@gmail.com,I cant stand this product. Itâ€™s worthless.,1,03/03/2021
KK2OG6GIYU,Smartphone 5DM9,486.06,254,Jennifer Smith,357-223-2460,0gtcptg2@outlook.com,Im beyond frustrated. This is unacceptable.,1,14/02/2020
KM55GFZFTT,Camera P90I,1166.08,311,Mary Williams,834-403-6930,msr11gl3@outlook.com,This is a total waste. Im extremely unhappy.,1,28/08/2021
KORPHNWG9O,Camera 748R,792.86,274,Robert Jones,337-244-9160,q8kd1sk4@hotmail.com,Horrible experience. I am so pissed off.,1,22/12/2020
KTWP08SEN6,Monitor YETE,1125.39,143,Mary Miller,196-383-2045,tvjhp7o9@outlook.com,This is a disgrace. It does nothing it claims to do.,1,20/11/2023
KYR75OKOS1,Smartphone 60QT,357.59,183,Michael Martinez,549-366-5252,g4lgmjp7@outlook.com,Im irate. This product is a sham.,1,13/10/2022
L7IQ7O8MRH,Tablet ZLZX,565.45,455,Elizabeth Johnson,157-285-5258,pgp05b4e@yahoo.com,This product is horrible. I am very angry.,1,09/12/2023
LBJFKIRKC9,Monitor V5KA,1445.44,475,Linda Miller,658-427-3688,j0a26t4v@gmail.com,I am furious. This doesnâ€™t work as advertised.,1,19/09/2021
LCMW8OQZ7K,Smartwatch 3O2P,1401.73,200,Robert Miller,505-465-3611,ph48v4lu@outlook.com,This is the worst ever. I am so mad.,1,17/03/2023
LG9MDOKHQD,Camera UHVG,991.37,104,John Johnson,821-531-6485,yquqdpc9@hotmail.com,Im appalled. This product is junk.,1,02/09/2022
LK6YFV6ZN8,Mouse 9TNK,1412.42,158,Robert Martinez,968-140-9388,juex4879@yahoo.com,This is a rip-off. I feel completely scammed.,1,16/03/2022
LKSOVJMQHZ,Smartphone M06R,948.88,415,Mary Miller,202-109-7514,8ix7ukek@gmail.com,I am so mad right now. This product is awful.,1,04/04/2020
LL4T4SGXZT,Laptop 35A1,151.69,230,Patricia Smith,494-727-6042,hqg1qv3k@hotmail.com,This is the biggest waste of money. I am livid.,1,28/07/2022
LN7BCWAX7X,Keyboard XXAC,1283.17,423,John Martinez,931-583-2555,k89yjtv0@yahoo.com,I hate this so much. Itâ€™s absolute garbage.,1,22/12/2023
MFJKPET9CI,Tablet MTEC,1097.72,326,Michael Smith,894-479-8780,m7tvpbt2@outlook.com,This is terrible. I am incredibly frustrated.,1,26/03/2023
MG4F25NX61,Smartphone 9UEX,821.16,136,Robert Brown,628-633-5759,nne13zvr@yahoo.com,Im outraged. This product is the worst.,1,18/09/2021
MJVH2SXK8S,Monitor 3Q1C,858.89,384,Linda Williams,885-397-7664,okn4qxx0@hotmail.com,This is a complete failure. I am very upset.,1,13/06/2020
N7QF1ZAOHH,Smartphone H4RI,610.8,188,Elizabeth Brown,685-123-4017,28mm83cz@gmail.com,This product is awful. I am disgusted.,1,01/04/2021
O0UB60NYFH,Laptop LL6I,706.87,448,Elizabeth Johnson,372-909-9946,x5jqhttp@outlook.com,I am so angry. This is worthless junk.,1,22/08/2022
O3B8AG4QG6,Laptop YXDN,1416.09,451,William Martinez,335-327-5179,5fz63ubz@gmail.com,This is a terrible product. I am furious.,1,12/05/2022
O8GVKC2G7O,Laptop ZZGT,513.33,223,William Brown,743-438-9068,b5x05tu7@gmail.com,Im extremely disappointed. This is a scam.,1,07/09/2022
OA9WIVCQWS,Monitor ZBCC,511.98,235,Patricia Martinez,674-883-4489,l42u8ell@hotmail.com,I am beyond upset. This product is horrible.,1,04/09/2022
OBVRNMED7R,Mouse J9EH,354.22,381,Jennifer Miller,996-297-8917,1gxbjw7s@gmail.com,This is the worst thing ever. I am so angry.,1,09/03/2020
OFM3SM5WAQ,Mouse N8IK,182.12,317,William Jones,433-987-2527,muyg8inb@outlook.com,Im very mad. This product is a waste of money.,1,21/12/2020
OICNO9NUJH,Tablet AO4V,776.69,12,Linda Miller,404-580-8270,dh9dwvpa@gmail.com,This product is terrible. I want a refund.,1,26/12/2022
OOHWZ8XGUE,Keyboard 4MLL,678.76,188,John Miller,301-418-2402,qqu2gg13@hotmail.com,Im furious. This is a complete scam.,1,04/08/2021
OTJ7ILJLOR,Tablet 1HJZ,901.35,484,Robert Davis,906-268-2355,r5pdo5sc@gmail.com,I am so pissed. This product doesnâ€™t work.,1,11/12/2020
OURL8Y6NFI,Smartphone EOKD,710.21,399,William Martinez,328-399-6635,mn7a5ztq@gmail.com,This is a piece of junk. I am livid.,1,28/06/2022
P3P6MWHXSN,Camera F1FE,1035.61,94,Elizabeth Jones,100-204-5128,krhxf7m3@hotmail.com,Im extremely angry. This product is horrible.,1,16/12/2023
P4F0OGWXBI,Camera YCMD,1117.11,229,James Davis,958-588-1448,ztk3ekqi@gmail.com,This is a disaster. I am beyond frustrated.,1,16/01/2022
P5B6US8J6T,Mouse CVF4,900.17,474,Michael Johnson,729-203-8028,etcxlhs5@hotmail.com,I cant believe this. I am so mad right now.,1,15/09/2021
P6B4HX9BC4,Smartwatch XSYZ,200.24,471,Patricia Miller,161-367-6350,8xx8iov0@hotmail.com,This product is garbage. I am very upset.,1,16/07/2022
P916NWG4W6,Smartphone P2N6,196.68,163,Patricia Brown,715-777-2672,ywi5fu99@gmail.com,I am so unhappy. This product is a joke.,1,22/04/2020
PF1CIY7H92,Printer R1FJ,1130.87,219,Mary Williams,594-418-8321,x56fhbg3@yahoo.com,This is the worst ever. I am disgusted.,1,14/07/2022
PMTB00CQHG,Camera 8S1Q,589.69,134,Patricia Martinez,598-272-9931,38iktymq@outlook.com,Im so frustrated. This product is terrible.,1,13/04/2022
PSQHW4T4CN,Tablet PSFC,604.33,158,William Martinez,727-881-4141,reen2m47@outlook.com,This is the biggest rip-off. I am furious.,1,03/08/2022
PUDFHQTBO4,Printer SIWL,298.09,271,Patricia Brown,650-158-7142,3wm4vaqc@hotmail.com,I cant believe how bad this is. I am livid.,1,07/08/2020
Q2C7ZM2I8G,Smartwatch YY1F,824.92,403,Robert Davis,360-449-8726,pa4e2xga@hotmail.com,This product is a scam. I am so angry.,1,06/03/2021
Q6RNKVSNY5,Smartwatch YAA6,1421.82,464,James Davis,355-494-8885,1hu4b43s@gmail.com,Im extremely pissed off. This is worthless.,1,11/03/2022
QBE72FTLWP,Smartwatch L1HL,460.8,132,Jennifer Brown,451-430-3686,rttsyhrq@outlook.com,This is the worst purchase ever. I am very mad.,1,02/05/2020
QCU55KIBX3,Camera CAPX,866.18,156,Linda Jones,226-749-8323,mkwh9bjd@hotmail.com,I am so annoyed. This product is trash.,1,28/05/2021
QES1V5TXLS,Smartwatch GPC8,989.3,219,James Martinez,548-846-5202,7wmfxl0n@hotmail.com,This is a complete waste. I am beyond angry.,1,21/02/2022
QGJ2OKQKAH,Headphones 0JX6,1394.01,441,James Davis,629-686-1161,ybc75nrb@outlook.com,I hate this product. I am extremely upset.,1,20/08/2021
QK95S07Z1L,Headphones 02WG,629.59,134,Robert Jones,391-648-9994,6wkdxru0@yahoo.com,This is awful. I am so pissed off.,1,04/06/2020
QLK2OTH5TF,Laptop TIM2,1222.11,352,James Martinez,968-748-3267,b75khgg7@gmail.com,Im so mad. This product is useless.,1,28/03/2021
QRSCOQ5SS3,Laptop 4LUP,1203.48,301,William Davis,788-604-7349,fkd3whnt@hotmail.com,This is a terrible purchase. I am furious.,1,08/06/2023
RB46C4HSYS,Monitor 7D64,978.51,122,Linda Garcia,335-105-8334,bulycd1b@hotmail.com,I am livid. This product is absolute junk.,1,27/09/2020
RIICM62BTL,Printer P3LL,692.29,334,Patricia Garcia,792-519-3216,mikn8mv7@yahoo.com,This is the worst thing ever. I am extremely mad.,1,26/12/2020
RINCTCKLUF,Keyboard R61K,289.84,141,Jennifer Garcia,895-554-2805,k7mp6fi2@hotmail.com,I am so angry. This is the biggest rip-off.,1,28/11/2022
RMN20A523Q,Monitor VKKR,326,68,Mary Miller,851-300-2489,rsl5vcyv@yahoo.com,Im disgusted by this product. I am very pissed.,1,02/02/2023
RWDBFO7C1T,Headphones 4P6P,1239.48,179,John Martinez,304-213-7183,8eobtjd1@outlook.com,This is a joke. I am incredibly angry.,1,14/08/2023
S3CDPD5MIV,Tablet EP0W,683.81,12,Jennifer Williams,941-396-1899,7hdwxjmz@yahoo.com,I cant believe how terrible this is. I am fuming.,1,22/11/2021
S7IYR8831W,Printer 6RUA,610.97,304,William Miller,199-298-8992,06yjlbmi@yahoo.com,This is horrible. I am extremely frustrated.,1,17/08/2022
SEWCSU2ZHB,Smartwatch GTL1,666.84,433,Michael Jones,362-173-1606,k0zpjbrp@gmail.com,I am so mad. This product is a complete joke.,1,05/01/2022
SNGMEEEJ11,Keyboard ZB0I,261.43,397,James Rodriguez,670-265-4195,57sfymb1@gmail.com,This is the worst product ever. I am very upset.,1,22/05/2021
SNGML257J8,Smartphone FOKM,761.22,9,Jennifer Jones,954-793-2205,y2fxqv4v@yahoo.com,I am so pissed off. This is absolute garbage.,1,06/09/2021
SOE3HPX14K,Camera 47LO,179.87,116,William Martinez,922-257-8348,jrz3io1v@outlook.com,Im extremely disappointed. This product is a scam.,1,08/12/2021
T1X28HYLA1,Monitor UROT,950.69,179,Elizabeth Rodriguez,958-985-8838,db0gwigx@gmail.com,This is the worst thing ever. I am livid.,1,19/08/2020
T2R7OQ8MYT,Smartphone OPGI,1002.98,206,Linda Garcia,657-886-6562,2kk6ymoa@hotmail.com,I am so angry. This is a complete disaster.,1,15/11/2021
TG2X85HKO5,Smartwatch KSKE,829.19,451,James Garcia,873-988-2690,x8ad41z3@outlook.com,Im beyond upset. This product is awful.,1,21/09/2020
TLSASRUTW0,Tablet VFAH,515.3,370,John Martinez,862-203-7896,9l4m1ebk@hotmail.com,This is the biggest waste of money. I am furious.,1,18/01/2021
TZ948PPVR3,Laptop LZXI,889.28,91,Jennifer Miller,125-485-6560,cuejrn8v@hotmail.com,I am so mad right now. This is horrible.,1,22/08/2021
U32DP8AZ0X,Printer BEB3,255.4,94,John Brown,393-259-2809,at5j2g0v@hotmail.com,This is a terrible product. I am very angry.,1,09/05/2022
UBEYREAG4N,Smartwatch IEPO,306.27,294,Linda Miller,788-918-1445,wxvkoy3c@yahoo.com,I cant believe I bought this. I am extremely pissed.,1,15/05/2020
UNN1CULB6W,Smartphone 947U,78.9,375,William Johnson,511-820-7800,i8feym4b@hotmail.com,I cant believe how bad this is. I am extremely annoyed.,1,06/01/2020
UP99X3HJRJ,Camera ZGRB,288.57,497,John Rodriguez,598-250-4691,3of53zrg@hotmail.com,This product is an insult. I am very angry.,1,20/01/2022
URJU0UIA16,Smartwatch TA54,1130.55,420,Jennifer Smith,292-346-1870,sox4b5ak@yahoo.com,Its a total waste. I am furious beyond words.,1,13/07/2023
V02NMJ9OL4,Keyboard 26HK,528.96,478,William Brown,221-641-2349,c7k4ei9q@yahoo.com,I regret this purchase. Im very disappointed.,1,18/12/2022
V3TVTNLSC7,Smartphone HPC2,825.9,174,Elizabeth Jones,637-179-1563,ikx6b8l8@outlook.com,Absolutely terrible. I am so frustrated.,1,28/07/2021
VE0J2WCDPD,Smartwatch QVF0,126.01,198,Elizabeth Smith,710-758-8757,bxgzxnn3@outlook.com,Im extremely disappointed. This is a scam.,1,10/10/2021
VKUOOGSGII,Keyboard 55O6,1115.59,433,Patricia Smith,715-156-1638,kvvbx4ur@yahoo.com,I am beyond upset. This product is horrible.,1,07/01/2020
VMD3HZ9EY6,Mouse 2I7J,106.98,297,John Johnson,618-908-7635,uwyolqt1@gmail.com,This is the worst thing ever. I am so angry.,1,11/08/2020
VQMQG2BAXQ,Tablet 9G90,109.21,19,Jennifer Smith,420-654-5656,7tx48ty9@gmail.com,Im very mad. This product is a waste of money.,1,06/08/2022
VVM4D9VVL7,Tablet QSMH,1065.23,292,Linda Garcia,303-378-5552,sruygffh@gmail.com,This product is terrible. I want a refund.,1,07/10/2020
VZ2SVQ7WLF,Keyboard 8TD6,1087.17,90,Elizabeth Rodriguez,764-416-1814,m14zaauh@yahoo.com,Im furious. This is a complete scam.,1,21/11/2023
VZ9KFTQW7C,Smartphone JKB6,699.77,107,Linda Brown,852-513-6753,z9d9dm4c@gmail.com,I am so pissed. This product doesnâ€™t work.,1,25/12/2023
W1DX0W0KYH,Headphones A9TX,75.22,219,Linda Martinez,906-599-3393,9wwndm0m@outlook.com,This is a piece of junk. I am livid.,1,07/03/2020
W361X0T2J5,Keyboard FRB4,1388.53,11,Patricia Jones,918-396-3810,38871e6a@outlook.com,Im extremely angry. This product is horrible.,1,26/01/2023
W8ZOHQHWDT,Printer 5IOF,465.17,437,John Jones,270-843-2034,rhqch451@outlook.com,This is a disaster. I am beyond frustrated.,1,23/10/2022
WCWJSW476E,Smartphone KCT0,838.42,408,John Smith,732-694-8964,t6kub5we@yahoo.com,I cant believe this. I am so mad right now.,1,06/04/2020
WHHCY02M5C,Smartwatch JUNE,1317.98,133,Elizabeth Garcia,937-755-2161,ntccltk7@hotmail.com,This product is garbage. I am very upset.,1,06/10/2020
WIHOE56ZFP,Smartphone 2H1X,671.15,89,Elizabeth Davis,550-715-4137,e1145qq1@outlook.com,I am so unhappy. This product is a joke.,1,27/07/2023
WTH1PDUD6A,Smartwatch HKE8,747.32,90,Elizabeth Rodriguez,598-680-5914,7lug5n3s@yahoo.com,This is the worst ever. I am disgusted.,1,19/01/2023
X2TLB1TYDD,Mouse YXI5,68.36,243,Mary Martinez,774-341-6081,xl6lhto7@outlook.com,Im so frustrated. This product is terrible.,1,07/03/2021
X8UNCW4U44,Tablet WT5B,1007.8,198,William Martinez,963-524-5684,bi96qm6m@yahoo.com,This is the biggest rip-off. I am furious.,1,12/02/2023
XH5N2ZYH37,Printer 2G4M,100.98,237,Elizabeth Jones,937-595-6402,eryl8dtc@yahoo.com,I cant believe how bad this is. I am livid.,1,28/03/2021
XSYS6CRXSY,Smartwatch A9EF,934.52,44,John Johnson,679-672-9698,8t4mot2b@yahoo.com,This product is a scam. I am so angry.,1,20/06/2022
Y3F14YT2O6,Monitor SKPJ,1232.57,359,Linda Davis,204-162-4252,jm684kwr@hotmail.com,Im extremely pissed off. This is worthless.,1,21/10/2023
Y45ER6WEWB,Tablet 15YI,279.81,167,Robert Martinez,230-376-5825,syjgm59j@gmail.com,This is the worst purchase ever. I am very mad.,1,16/01/2022
YMNGPAAHNY,Mouse DGUH,567.79,1,Mary Smith,261-660-4820,lcj3u7ju@gmail.com,I am so annoyed. This product is trash.,1,28/11/2023
YNBLUXRX3F,Laptop DXUA,536.54,53,Jennifer Smith,116-181-5423,6ro55s4t@hotmail.com,This is a complete waste. I am beyond angry.,1,18/07/2020
ZNIA26PRUW,Monitor 2BJQ,59.47,398,Michael Jones,259-588-2464,z0y22ofl@gmail.com,I hate this product. I am extremely upset.,1,01/09/2021
ZTCWAZTQE5,Mouse YKJQ,1053.34,312,Patricia Smith,887-627-8959,3dixfun6@gmail.com,This is awful. I am so pissed off.,1,19/10/2023
ZTWKP4ZDWG,Smartphone UQX1,633.04,108,Jennifer Rodriguez,591-649-2008,do7ercr3@yahoo.com,Im so mad. This product is useless.,1,26/02/2021
ZUXKXQOU4F,Headphones 8A2H,1161.34,51,John Johnson,669-691-4913,i6oyjyzm@outlook.com,I cant believe how bad this is. I am livid.,1,28/08/2022
ZWLIHP63VA,Laptop TV5D,144.92,341,Patricia Martinez,332-175-8017,zq4333ky@yahoo.com,This product is a scam. I am so angry.,1,19/07/2023
